"No.","Time","Source","Destination","Protocol","Length","Info"
"528","45.729326","192.168.56.103","192.168.56.102","TCP","60","2126  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"529","45.729327","192.168.56.103","192.168.56.102","TCP","60","70  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"530","45.729328","192.168.56.103","192.168.56.102","TCP","60","5431  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"531","45.729330","192.168.56.103","192.168.56.102","TCP","60","407  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"532","45.729331","192.168.56.103","192.168.56.102","TCP","60","5440  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"533","45.729346","192.168.56.103","192.168.56.102","TCP","60","264  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"534","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  1022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"535","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"536","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  5911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"537","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  6007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"538","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  5811 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"539","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"540","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  1121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"541","45.729397","192.168.56.102","192.168.56.103","TCP","66","57221  >  7106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"542","45.729414","192.168.56.103","192.168.56.102","TCP","60","1022  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"543","45.729427","192.168.56.103","192.168.56.102","TCP","60","636  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"544","45.729439","192.168.56.103","192.168.56.102","TCP","60","5911  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"545","45.729447","192.168.56.103","192.168.56.102","TCP","60","6007  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"546","45.729456","192.168.56.103","192.168.56.102","TCP","60","5811  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"547","45.729465","192.168.56.103","192.168.56.102","TCP","60","30951  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"548","45.729478","192.168.56.103","192.168.56.102","TCP","60","1121  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"549","45.729491","192.168.56.103","192.168.56.102","TCP","60","7106  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"550","45.729941","192.168.56.102","192.168.56.103","TCP","66","57221  >  1077 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"551","45.729953","192.168.56.103","192.168.56.102","TCP","60","1077  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"552","45.730430","192.168.56.102","192.168.56.103","TCP","66","57221  >  911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"553","45.730442","192.168.56.103","192.168.56.102","TCP","60","911  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"554","45.730878","192.168.56.102","192.168.56.103","TCP","66","57221  >  2135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"555","45.730890","192.168.56.103","192.168.56.102","TCP","60","2135  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"556","45.731343","192.168.56.102","192.168.56.103","TCP","66","57221  >  7103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"557","45.731343","192.168.56.102","192.168.56.103","TCP","66","57221  >  20005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"558","45.731343","192.168.56.102","192.168.56.103","TCP","66","57221  >  4998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"559","45.731343","192.168.56.102","192.168.56.103","TCP","66","57221  >  1719 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"560","45.731344","192.168.56.102","192.168.56.103","TCP","66","57221  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"561","45.731361","192.168.56.103","192.168.56.102","TCP","60","7103  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"562","45.731379","192.168.56.103","192.168.56.102","TCP","60","20005  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"563","45.731391","192.168.56.103","192.168.56.102","TCP","60","4998  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"564","45.731404","192.168.56.103","192.168.56.102","TCP","60","1719  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"565","45.731414","192.168.56.103","192.168.56.102","TCP","60","1021  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"566","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  1114 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"567","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  2301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"568","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"569","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  2105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"570","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  13783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"571","45.732294","192.168.56.102","192.168.56.103","TCP","66","57221  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"572","45.732295","192.168.56.102","192.168.56.103","TCP","66","57221  >  15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"573","45.732295","192.168.56.102","192.168.56.103","TCP","66","57221  >  15003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"574","45.732320","192.168.56.103","192.168.56.102","TCP","60","1114  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"575","45.732373","192.168.56.103","192.168.56.102","TCP","60","2301  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"576","45.732398","192.168.56.103","192.168.56.102","TCP","60","9666  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"577","45.732411","192.168.56.103","192.168.56.102","TCP","60","2105  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"578","45.732424","192.168.56.103","192.168.56.102","TCP","60","13783  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"579","45.732435","192.168.56.103","192.168.56.102","TCP","60","2020  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"580","45.732448","192.168.56.103","192.168.56.102","TCP","60","15742  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"581","45.732461","192.168.56.103","192.168.56.102","TCP","60","15003  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"582","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  4242 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"583","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"584","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  24800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"585","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  465 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"586","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  7201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"587","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"588","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"589","45.732506","192.168.56.102","192.168.56.103","TCP","66","57221  >  898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"590","45.732524","192.168.56.103","192.168.56.102","TCP","60","4242  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"591","45.732559","192.168.56.103","192.168.56.102","TCP","60","9290  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"592","45.732579","192.168.56.103","192.168.56.102","TCP","60","24800  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"593","45.732591","192.168.56.103","192.168.56.102","TCP","60","465  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"594","45.732602","192.168.56.103","192.168.56.102","TCP","60","7201  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"595","45.732616","192.168.56.103","192.168.56.102","TCP","60","280  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596","45.732628","192.168.56.103","192.168.56.102","TCP","60","1138  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"597","45.732641","192.168.56.103","192.168.56.102","TCP","60","898  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"598","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  416 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"599","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"600","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  52822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"601","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"602","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  6881 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"603","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  5801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"604","45.732666","192.168.56.102","192.168.56.103","TCP","66","57221  >  7625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"605","45.732680","192.168.56.103","192.168.56.102","TCP","60","416  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"606","45.732692","192.168.56.103","192.168.56.102","TCP","60","6969  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"607","45.732702","192.168.56.103","192.168.56.102","TCP","60","52822  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"608","45.732715","192.168.56.103","192.168.56.102","TCP","60","4006  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"609","45.732730","192.168.56.103","192.168.56.102","TCP","60","6881  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"610","45.732742","192.168.56.103","192.168.56.102","TCP","60","5801  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"611","45.732756","192.168.56.103","192.168.56.102","TCP","60","7625  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"612","45.732822","192.168.56.102","192.168.56.103","TCP","66","57221  >  9099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"613","45.732822","192.168.56.102","192.168.56.103","TCP","66","57221  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"614","45.732833","192.168.56.103","192.168.56.102","TCP","60","9099  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"615","45.732867","192.168.56.103","192.168.56.102","TCP","60","2121  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"616","45.732947","192.168.56.102","192.168.56.103","TCP","66","57221  >  1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"617","45.732947","192.168.56.102","192.168.56.103","TCP","66","57221  >  54328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"618","45.732948","192.168.56.102","192.168.56.103","TCP","66","57221  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"619","45.732948","192.168.56.102","192.168.56.103","TCP","66","57221  >  24444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"620","45.732948","192.168.56.102","192.168.56.103","TCP","66","57221  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"621","45.732960","192.168.56.103","192.168.56.102","TCP","60","1311  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"622","45.732973","192.168.56.103","192.168.56.102","TCP","60","54328  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"623","45.732983","192.168.56.103","192.168.56.102","TCP","60","32  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"624","45.733019","192.168.56.103","192.168.56.102","TCP","60","24444  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"625","45.733041","192.168.56.103","192.168.56.102","TCP","60","5357  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626","45.733138","192.168.56.102","192.168.56.103","TCP","66","57221  >  8333 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"627","45.733138","192.168.56.102","192.168.56.103","TCP","66","57221  >  5510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"628","45.733138","192.168.56.102","192.168.56.103","TCP","66","57221  >  5985 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"629","45.733138","192.168.56.102","192.168.56.103","TCP","66","57221  >  8994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"630","45.733138","192.168.56.102","192.168.56.103","TCP","66","57221  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"631","45.733150","192.168.56.103","192.168.56.102","TCP","60","8333  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"632","45.733163","192.168.56.103","192.168.56.102","TCP","60","5510  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"633","45.733171","192.168.56.103","192.168.56.102","TCP","60","5985  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"634","45.733181","192.168.56.103","192.168.56.102","TCP","60","8994  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"635","45.733194","192.168.56.103","192.168.56.102","TCP","60","12345  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"636","45.733596","192.168.56.102","192.168.56.103","TCP","66","57221  >  1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"637","45.733606","192.168.56.103","192.168.56.102","TCP","60","1031  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"638","45.733956","192.168.56.102","192.168.56.103","TCP","66","57221  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"639","45.733956","192.168.56.102","192.168.56.103","TCP","66","57221  >  3404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"640","45.733956","192.168.56.102","192.168.56.103","TCP","66","57221  >  1046 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"641","45.733972","192.168.56.103","192.168.56.102","TCP","60","12000  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"642","45.733986","192.168.56.103","192.168.56.102","TCP","60","3404  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"643","45.733997","192.168.56.103","192.168.56.102","TCP","60","1046  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"644","45.734067","192.168.56.102","192.168.56.103","TCP","66","57221  >  10082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"645","45.734067","192.168.56.102","192.168.56.103","TCP","66","57221  >  7402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"646","45.734067","192.168.56.102","192.168.56.103","TCP","66","57221  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"647","45.734067","192.168.56.102","192.168.56.103","TCP","66","57221  >  1112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"648","45.734079","192.168.56.103","192.168.56.102","TCP","60","10082  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"649","45.734095","192.168.56.103","192.168.56.102","TCP","60","7402  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"650","45.734108","192.168.56.103","192.168.56.102","TCP","60","5050  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"651","45.734121","192.168.56.103","192.168.56.102","TCP","60","1112  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"652","45.734186","192.168.56.102","192.168.56.103","TCP","66","57221  >  2030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"653","45.734186","192.168.56.102","192.168.56.103","TCP","66","57221  >  1175 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"654","45.734187","192.168.56.102","192.168.56.103","TCP","66","57221  >  8200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"655","45.734187","192.168.56.102","192.168.56.103","TCP","66","57221  >  65389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"656","45.734197","192.168.56.103","192.168.56.102","TCP","60","2030  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"657","45.734210","192.168.56.103","192.168.56.102","TCP","60","1175  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"658","45.734221","192.168.56.103","192.168.56.102","TCP","60","8200  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"659","45.734234","192.168.56.103","192.168.56.102","TCP","60","65389  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"660","45.734539","192.168.56.102","192.168.56.103","TCP","66","57221  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"661","45.734551","192.168.56.103","192.168.56.102","TCP","60","1721  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"662","45.734623","192.168.56.102","192.168.56.103","TCP","66","57221  >  6667 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"663","45.734623","192.168.56.102","192.168.56.103","TCP","66","57221  >  3800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"664","45.734634","192.168.56.103","192.168.56.102","TCP","60","6667  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"665","45.734650","192.168.56.103","192.168.56.102","TCP","60","3800  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"666","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  24 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"667","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  7741 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"668","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"669","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"670","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  4002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"671","45.735708","192.168.56.102","192.168.56.103","TCP","66","57221  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"672","45.735735","192.168.56.103","192.168.56.102","TCP","60","24  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"673","45.735758","192.168.56.103","192.168.56.102","TCP","60","7741  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"674","45.735774","192.168.56.103","192.168.56.102","TCP","60","1533  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"675","45.735785","192.168.56.103","192.168.56.102","TCP","60","1068  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"676","45.735800","192.168.56.103","192.168.56.102","TCP","60","4002  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"677","45.735812","192.168.56.103","192.168.56.102","TCP","60","1122  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"678","45.735882","192.168.56.102","192.168.56.103","TCP","66","57221  >  27352 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"679","45.735882","192.168.56.102","192.168.56.103","TCP","66","57221  >  5222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"680","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  9618 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"681","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"682","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"683","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  1503 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"684","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"685","45.735883","192.168.56.102","192.168.56.103","TCP","66","57221  >  3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"686","45.735900","192.168.56.103","192.168.56.102","TCP","60","27352  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"687","45.735918","192.168.56.103","192.168.56.102","TCP","60","5222  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"688","45.736243","192.168.56.103","192.168.56.102","TCP","60","9618  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"689","45.736588","192.168.56.103","192.168.56.102","TCP","60","49157  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"690","45.736912","192.168.56.103","192.168.56.102","TCP","60","49154  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"691","45.737047","192.168.56.103","192.168.56.102","TCP","60","1503  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"692","45.737067","192.168.56.103","192.168.56.102","TCP","60","8090  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"693","45.737094","192.168.56.103","192.168.56.102","TCP","60","3325  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"694","45.737117","192.168.56.102","192.168.56.103","TCP","66","57221  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"695","45.737117","192.168.56.102","192.168.56.103","TCP","66","57221  >  880 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"696","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"697","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  10621 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"698","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"699","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  2106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"700","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  4126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"701","45.737118","192.168.56.102","192.168.56.103","TCP","66","57221  >  109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"702","45.737137","192.168.56.103","192.168.56.102","TCP","60","6001  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"703","45.737154","192.168.56.103","192.168.56.102","TCP","60","880  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"704","45.737166","192.168.56.103","192.168.56.102","TCP","60","1081  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"705","45.737178","192.168.56.103","192.168.56.102","TCP","60","10621  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"706","45.737190","192.168.56.103","192.168.56.102","TCP","60","144  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"707","45.737202","192.168.56.103","192.168.56.102","TCP","60","2106  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"708","45.737217","192.168.56.103","192.168.56.102","TCP","60","4126  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"709","45.737230","192.168.56.103","192.168.56.102","TCP","60","109  >  57221 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"710","45.737249","192.168.56.102","192.168.56.103","TCP","66","57221  >  30000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"711","45.737249","192.168.56.102","192.168.56.103","TCP","66","57221  >  16113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
